Ranking,UserID,PageValue,OutDegree,InDegree
7717,35611,2.725e-05,1,1
7718,35612,2.725e-05,1,1
7719,35613,2.725e-05,1,1
7720,35614,2.725e-05,1,1
7721,35615,2.725e-05,1,1
7722,35616,2.725e-05,1,1
7723,35624,2.725e-05,1,1
7724,35625,2.725e-05,1,1
7725,35626,2.725e-05,1,1
7726,35627,2.725e-05,1,1
7727,35628,2.725e-05,1,1
7728,35629,2.725e-05,1,1
7729,35710,2.725e-05,4,4
7730,35711,2.725e-05,4,4
7731,35712,2.725e-05,4,4
7732,35713,2.725e-05,4,4
7733,35714,2.725e-05,4,4
7734,35767,2.725e-05,1,1
7735,35768,2.725e-05,1,1
7736,35770,2.725e-05,1,1
7737,35771,2.725e-05,1,1
7738,35772,2.725e-05,1,1
7739,35773,2.725e-05,1,1
7740,35833,2.725e-05,1,1
7741,35834,2.725e-05,1,1
7742,35841,2.725e-05,1,1
7743,35842,2.725e-05,1,1
7744,35843,2.725e-05,1,1
7745,35844,2.725e-05,1,1
7746,35845,2.725e-05,1,1
7747,35846,2.725e-05,1,1
7748,35847,2.725e-05,1,1
7749,35848,2.725e-05,1,1
7750,35849,2.725e-05,1,1
7751,35850,2.725e-05,1,1
7752,35851,2.725e-05,1,1
7753,35852,2.725e-05,1,1
7754,35854,2.725e-05,1,1
7755,35855,2.725e-05,1,1
7756,35873,2.725e-05,1,1
7757,35874,2.725e-05,1,1
7758,35963,2.725e-05,2,2
7759,35964,2.725e-05,2,2
7760,35965,2.725e-05,2,2
7761,35966,2.725e-05,1,1
7762,35967,2.725e-05,1,1
7763,35968,2.725e-05,2,2
7764,35969,2.725e-05,2,2
7765,35970,2.725e-05,2,2
7766,35971,2.725e-05,1,1
7767,35972,2.725e-05,1,1
7768,35983,2.725e-05,1,1
7769,35984,2.725e-05,1,1
7770,35985,2.725e-05,1,1
7771,35986,2.725e-05,1,1
7772,36012,2.725e-05,1,1
7773,36013,2.725e-05,1,1
7774,36014,2.725e-05,1,1
7775,36015,2.725e-05,1,1
7776,36016,2.725e-05,1,1
7777,36017,2.725e-05,1,1
7778,36018,2.725e-05,1,1
7779,36019,2.725e-05,1,1
7780,36028,2.725e-05,1,1
7781,36029,2.725e-05,1,1
7782,36036,2.725e-05,1,1
7783,36037,2.725e-05,1,1
7784,36041,2.725e-05,1,1
7785,36042,2.725e-05,1,1
7786,36069,2.725e-05,1,1
7787,36070,2.725e-05,1,1
7788,36086,2.725e-05,1,1
7789,36087,2.725e-05,1,1
7790,36096,2.725e-05,2,2
7791,36097,2.725e-05,2,2
7792,36098,2.725e-05,2,2
7793,36104,2.725e-05,1,1
7794,36105,2.725e-05,1,1
7795,36185,2.725e-05,5,5
7796,36186,2.725e-05,5,5
7797,36187,2.725e-05,5,5
7798,36188,2.725e-05,5,5
7799,36189,2.725e-05,5,5
7800,36190,2.725e-05,5,5
7801,36221,2.725e-05,4,4
7802,36222,2.725e-05,4,4
7803,36223,2.725e-05,4,4
7804,36224,2.725e-05,4,4
7805,36225,2.725e-05,4,4
7806,36226,2.725e-05,2,2
7807,36227,2.725e-05,2,2
7808,36228,2.725e-05,2,2
7809,36229,2.725e-05,2,2
7810,36230,2.725e-05,2,2
7811,36231,2.725e-05,2,2
7812,36255,2.725e-05,1,1
7813,36256,2.725e-05,1,1
7814,36270,2.725e-05,1,1
7815,36271,2.725e-05,1,1
7816,36273,2.725e-05,1,1
7817,36274,2.725e-05,1,1
7818,36275,2.725e-05,1,1
7819,36276,2.725e-05,1,1
7820,36277,2.725e-05,1,1
7821,36278,2.725e-05,1,1
7822,36279,2.725e-05,1,1
7823,36280,2.725e-05,1,1
7824,36298,2.725e-05,1,1
7825,36299,2.725e-05,1,1
7826,36310,2.725e-05,1,1
7827,36311,2.725e-05,1,1
7828,36312,2.725e-05,1,1
7829,36313,2.725e-05,1,1
7830,36314,2.725e-05,1,1
7831,36315,2.725e-05,1,1
7832,36356,2.725e-05,1,1
7833,36357,2.725e-05,1,1
7834,36358,2.725e-05,1,1
7835,36359,2.725e-05,1,1
7836,36360,2.725e-05,1,1
7837,36361,2.725e-05,1,1
7838,36362,2.725e-05,1,1
7839,36363,2.725e-05,1,1
7840,36364,2.725e-05,1,1
7841,36365,2.725e-05,1,1
7842,36366,2.725e-05,1,1
7843,36367,2.725e-05,1,1
7844,36368,2.725e-05,1,1
7845,36369,2.725e-05,1,1
7846,36370,2.725e-05,1,1
7847,36371,2.725e-05,1,1
7848,36372,2.725e-05,1,1
7849,36373,2.725e-05,1,1
7850,36374,2.725e-05,1,1
7851,36375,2.725e-05,1,1
7852,36376,2.725e-05,1,1
7853,36377,2.725e-05,1,1
7854,36378,2.725e-05,1,1
7855,36379,2.725e-05,1,1
7856,36388,2.725e-05,1,1
7857,36389,2.725e-05,1,1
7858,36390,2.725e-05,4,4
7859,36391,2.725e-05,4,4
7860,36392,2.725e-05,4,4
7861,36393,2.725e-05,4,4
7862,36394,2.725e-05,4,4
7863,36395,2.725e-05,1,1
7864,36396,2.725e-05,1,1
7865,36397,2.725e-05,1,1
7866,36398,2.725e-05,1,1
7867,36399,2.725e-05,1,1
7868,36400,2.725e-05,1,1
7869,36401,2.725e-05,1,1
7870,36402,2.725e-05,1,1
7871,36403,2.725e-05,1,1
7872,36404,2.725e-05,1,1
7873,36405,2.725e-05,1,1
7874,36406,2.725e-05,1,1
7875,36407,2.725e-05,1,1
7876,36408,2.725e-05,1,1
7877,36409,2.725e-05,1,1
7878,36410,2.725e-05,1,1
7879,36411,2.725e-05,1,1
7880,36412,2.725e-05,1,1
7881,36413,2.725e-05,1,1
7882,36414,2.725e-05,1,1
7883,36415,2.725e-05,1,1
7884,36416,2.725e-05,1,1
7885,36417,2.725e-05,1,1
7886,36418,2.725e-05,1,1
7887,36419,2.725e-05,1,1
7888,36420,2.725e-05,1,1
7889,36421,2.725e-05,1,1
7890,36422,2.725e-05,1,1
7891,36423,2.725e-05,1,1
7892,36424,2.725e-05,1,1
7893,36425,2.725e-05,1,1
7894,36426,2.725e-05,1,1
7895,36427,2.725e-05,1,1
7896,36428,2.725e-05,1,1
7897,36429,2.725e-05,1,1
7898,36430,2.725e-05,1,1
7899,36431,2.725e-05,1,1
7900,36432,2.725e-05,1,1
7901,36433,2.725e-05,2,2
7902,36434,2.725e-05,2,2
7903,36435,2.725e-05,2,2
7904,36439,2.725e-05,1,1
7905,36440,2.725e-05,1,1
7906,36441,2.725e-05,1,1
7907,36442,2.725e-05,1,1
7908,36443,2.725e-05,1,1
7909,36444,2.725e-05,1,1
7910,36445,2.725e-05,1,1
7911,36446,2.725e-05,1,1
7912,36447,2.725e-05,1,1
7913,36448,2.725e-05,1,1
7914,36449,2.725e-05,1,1
7915,36450,2.725e-05,1,1
7916,36451,2.725e-05,1,1
7917,36452,2.725e-05,1,1
7918,36453,2.725e-05,1,1
7919,36454,2.725e-05,1,1
7920,36455,2.725e-05,1,1
7921,36456,2.725e-05,1,1
7922,36457,2.725e-05,1,1
7923,36458,2.725e-05,1,1
7924,36459,2.725e-05,1,1
7925,36460,2.725e-05,1,1
7926,36461,2.725e-05,1,1
7927,36462,2.725e-05,1,1
7928,36463,2.725e-05,1,1
7929,36464,2.725e-05,1,1
7930,36465,2.725e-05,1,1
7931,36466,2.725e-05,1,1
7932,36467,2.725e-05,1,1
7933,36468,2.725e-05,1,1
7934,36469,2.725e-05,1,1
7935,36470,2.725e-05,1,1
7936,36471,2.725e-05,1,1
7937,36472,2.725e-05,1,1
7938,36473,2.725e-05,1,1
7939,36474,2.725e-05,1,1
7940,36475,2.725e-05,1,1
7941,36476,2.725e-05,1,1
7942,36477,2.725e-05,1,1
7943,36478,2.725e-05,1,1
7944,36479,2.725e-05,1,1
7945,36480,2.725e-05,1,1
7946,36481,2.725e-05,1,1
7947,36482,2.725e-05,1,1
7948,36483,2.725e-05,1,1
7949,36484,2.725e-05,1,1
7950,36485,2.725e-05,1,1
7951,36486,2.725e-05,1,1
7952,36487,2.725e-05,1,1
7953,36488,2.725e-05,1,1
7954,36489,2.725e-05,1,1
7955,36490,2.725e-05,1,1
7956,36491,2.725e-05,1,1
7957,36492,2.725e-05,1,1
7958,36493,2.725e-05,1,1
7959,36494,2.725e-05,1,1
7960,36495,2.725e-05,1,1
7961,36496,2.725e-05,1,1
7962,36497,2.725e-05,1,1
7963,36498,2.725e-05,1,1
7964,36499,2.725e-05,4,4
7965,36500,2.725e-05,4,4
7966,36501,2.725e-05,4,4
7967,36502,2.725e-05,4,4
7968,36503,2.725e-05,4,4
7969,36504,2.725e-05,1,1
7970,36505,2.725e-05,1,1
7971,36506,2.725e-05,1,1
7972,36507,2.725e-05,1,1
7973,36508,2.725e-05,1,1
7974,36509,2.725e-05,1,1
7975,36510,2.725e-05,1,1
7976,36511,2.725e-05,1,1
7977,36512,2.725e-05,1,1
7978,36513,2.725e-05,1,1
7979,36514,2.725e-05,1,1
7980,36515,2.725e-05,1,1
7981,36516,2.725e-05,1,1
7982,36517,2.725e-05,1,1
7983,36518,2.725e-05,1,1
7984,36519,2.725e-05,1,1
7985,36520,2.725e-05,1,1
7986,36521,2.725e-05,1,1
7987,36522,2.725e-05,1,1
7988,36523,2.725e-05,1,1
7989,36524,2.725e-05,1,1
7990,36525,2.725e-05,1,1
7991,36526,2.725e-05,1,1
7992,36527,2.725e-05,1,1
7993,36528,2.725e-05,4,4
7994,36529,2.725e-05,4,4
7995,36530,2.725e-05,4,4
7996,36531,2.725e-05,4,4
7997,36532,2.725e-05,4,4
7998,36533,2.725e-05,1,1
7999,36534,2.725e-05,1,1
8000,36535,2.725e-05,1,1
8001,36536,2.725e-05,1,1
8002,36537,2.725e-05,1,1
8003,36538,2.725e-05,1,1
8004,36539,2.725e-05,1,1
8005,36540,2.725e-05,1,1
8006,36541,2.725e-05,1,1
8007,36542,2.725e-05,1,1
8008,36543,2.725e-05,4,4
8009,36544,2.725e-05,4,4
8010,36545,2.725e-05,4,4
8011,36546,2.725e-05,4,4
8012,36547,2.725e-05,4,4
8013,36552,2.725e-05,1,1
8014,36553,2.725e-05,1,1
8015,36554,2.725e-05,1,1
8016,36555,2.725e-05,1,1
8017,36556,2.725e-05,1,1
8018,36557,2.725e-05,1,1
8019,36558,2.725e-05,1,1
8020,36559,2.725e-05,1,1
8021,36560,2.725e-05,1,1
8022,36561,2.725e-05,1,1
8023,36562,2.725e-05,1,1
8024,36563,2.725e-05,1,1
8025,36564,2.725e-05,1,1
8026,36565,2.725e-05,1,1
8027,36566,2.725e-05,1,1
8028,36567,2.725e-05,1,1
8029,36574,2.725e-05,2,2
8030,36575,2.725e-05,2,2
8031,36576,2.725e-05,2,2
8032,36577,2.725e-05,1,1
8033,36578,2.725e-05,1,1
8034,36579,2.725e-05,1,1
8035,36580,2.725e-05,1,1
8036,36581,2.725e-05,1,1
8037,36582,2.725e-05,1,1
8038,36583,2.725e-05,1,1
8039,36584,2.725e-05,1,1
8040,36640,2.725e-05,1,1
8041,36641,2.725e-05,1,1
8042,36642,2.725e-05,1,1
8043,36643,2.725e-05,1,1
8044,36644,2.725e-05,1,1
8045,36645,2.725e-05,1,1
8046,36646,2.725e-05,1,1
8047,36647,2.725e-05,1,1
8048,36648,2.725e-05,1,1
8049,36649,2.725e-05,1,1
8050,36650,2.725e-05,1,1
8051,36651,2.725e-05,1,1
8052,36652,2.725e-05,1,1
8053,36653,2.725e-05,1,1
8054,36654,2.725e-05,1,1
8055,36655,2.725e-05,1,1
8056,36656,2.725e-05,1,1
8057,36657,2.725e-05,1,1
8058,36658,2.725e-05,1,1
8059,36659,2.725e-05,1,1
8060,36660,2.725e-05,1,1
8061,36661,2.725e-05,1,1
8062,36662,2.725e-05,1,1
8063,36663,2.725e-05,1,1
8064,36673,2.725e-05,1,1
8065,36674,2.725e-05,1,1
8066,36677,2.725e-05,1,1
8067,36678,2.725e-05,1,1
8068,36679,2.725e-05,2,2
8069,36680,2.725e-05,2,2
8070,36681,2.725e-05,2,2
8071,36689,2.725e-05,1,1
8072,36690,2.725e-05,1,1
8073,16670,2.725e-05,3,3
8074,16671,2.725e-05,3,3
8075,16672,2.725e-05,3,3
8076,16673,2.725e-05,3,3
8077,20971,2.725e-05,3,3
8078,20972,2.725e-05,3,3
8079,20973,2.725e-05,3,3
8080,20974,2.725e-05,3,3
8081,22387,2.725e-05,3,3
8082,22388,2.725e-05,3,3
8083,22389,2.725e-05,3,3
8084,22390,2.725e-05,3,3
8085,22614,2.725e-05,3,3
8086,22615,2.725e-05,3,3
8087,22616,2.725e-05,3,3
8088,22617,2.725e-05,3,3
8089,24675,2.725e-05,3,3
8090,24676,2.725e-05,3,3
8091,24677,2.725e-05,3,3
8092,24678,2.725e-05,3,3
8093,24734,2.725e-05,3,3
8094,24735,2.725e-05,3,3
8095,24736,2.725e-05,3,3
8096,24737,2.725e-05,3,3
8097,24768,2.725e-05,3,3
8098,24769,2.725e-05,3,3
8099,24770,2.725e-05,3,3
8100,24771,2.725e-05,3,3
8101,25063,2.725e-05,3,3
8102,25064,2.725e-05,3,3
8103,25065,2.725e-05,3,3
8104,25066,2.725e-05,3,3
8105,25402,2.725e-05,3,3
8106,25403,2.725e-05,3,3
8107,25404,2.725e-05,3,3
8108,25405,2.725e-05,3,3
8109,25559,2.725e-05,3,3
8110,25560,2.725e-05,3,3
8111,25561,2.725e-05,3,3
8112,25562,2.725e-05,3,3
8113,25654,2.725e-05,3,3
8114,25655,2.725e-05,3,3
8115,25656,2.725e-05,3,3
8116,25657,2.725e-05,3,3
8117,25986,2.725e-05,3,3
8118,25987,2.725e-05,3,3
8119,25988,2.725e-05,3,3
8120,25989,2.725e-05,3,3
8121,27400,2.725e-05,3,3
8122,27401,2.725e-05,3,3
8123,27402,2.725e-05,3,3
8124,27403,2.725e-05,3,3
8125,27468,2.725e-05,3,3
8126,27469,2.725e-05,3,3
8127,27470,2.725e-05,3,3
8128,27471,2.725e-05,3,3
8129,27585,2.725e-05,3,3
8130,27586,2.725e-05,3,3
8131,27587,2.725e-05,3,3
8132,27588,2.725e-05,3,3
8133,27641,2.725e-05,3,3
8134,27642,2.725e-05,3,3
8135,27643,2.725e-05,3,3
8136,27644,2.725e-05,3,3
8137,27649,2.725e-05,3,3
8138,27650,2.725e-05,3,3
8139,27651,2.725e-05,3,3
8140,27652,2.725e-05,3,3
8141,27714,2.725e-05,3,3
8142,27715,2.725e-05,3,3
8143,27716,2.725e-05,3,3
8144,27717,2.725e-05,3,3
8145,28526,2.725e-05,3,3
8146,28527,2.725e-05,3,3
8147,28528,2.725e-05,3,3
8148,28529,2.725e-05,3,3
8149,28551,2.725e-05,3,3
8150,28552,2.725e-05,3,3
8151,28553,2.725e-05,3,3
8152,28554,2.725e-05,3,3
8153,28858,2.725e-05,3,3
8154,28859,2.725e-05,3,3
8155,28860,2.725e-05,3,3
8156,28861,2.725e-05,3,3
8157,28960,2.725e-05,3,3
8158,28961,2.725e-05,3,3
8159,28962,2.725e-05,3,3
8160,28963,2.725e-05,3,3
8161,29327,2.725e-05,3,3
8162,29328,2.725e-05,3,3
8163,29329,2.725e-05,3,3
8164,29330,2.725e-05,3,3
8165,29342,2.725e-05,3,3
8166,29343,2.725e-05,3,3
8167,29344,2.725e-05,3,3
8168,29345,2.725e-05,3,3
8169,29474,2.725e-05,3,3
8170,29475,2.725e-05,3,3
8171,29476,2.725e-05,3,3
8172,29477,2.725e-05,3,3
8173,29579,2.725e-05,3,3
8174,29580,2.725e-05,3,3
8175,29581,2.725e-05,3,3
8176,29582,2.725e-05,3,3
8177,29675,2.725e-05,3,3
8178,29676,2.725e-05,3,3
8179,29677,2.725e-05,3,3
8180,29678,2.725e-05,3,3
8181,29865,2.725e-05,3,3
8182,29866,2.725e-05,3,3
8183,29867,2.725e-05,3,3
8184,29868,2.725e-05,3,3
8185,30263,2.725e-05,3,3
8186,30264,2.725e-05,3,3
8187,30265,2.725e-05,3,3
8188,30266,2.725e-05,3,3
8189,30268,2.725e-05,3,3
8190,30269,2.725e-05,3,3
8191,30270,2.725e-05,3,3
8192,30271,2.725e-05,3,3
8193,30292,2.725e-05,3,3
8194,30293,2.725e-05,3,3
8195,30294,2.725e-05,3,3
8196,30295,2.725e-05,3,3
8197,30344,2.725e-05,3,3
8198,30345,2.725e-05,3,3
8199,30346,2.725e-05,3,3
8200,30347,2.725e-05,3,3
8201,30416,2.725e-05,3,3
8202,30417,2.725e-05,3,3
8203,30418,2.725e-05,3,3
8204,30419,2.725e-05,3,3
8205,31012,2.725e-05,3,3
8206,31013,2.725e-05,3,3
8207,31014,2.725e-05,3,3
8208,31015,2.725e-05,3,3
8209,31120,2.725e-05,3,3
8210,31121,2.725e-05,3,3
8211,31122,2.725e-05,3,3
8212,31123,2.725e-05,3,3
8213,31348,2.725e-05,3,3
8214,31349,2.725e-05,3,3
8215,31350,2.725e-05,3,3
8216,31351,2.725e-05,3,3
8217,31421,2.725e-05,3,3
8218,31422,2.725e-05,3,3
8219,31423,2.725e-05,3,3
8220,31424,2.725e-05,3,3
8221,32734,2.725e-05,3,3
8222,32735,2.725e-05,3,3
8223,32736,2.725e-05,3,3
8224,32737,2.725e-05,3,3
8225,32977,2.725e-05,3,3
8226,32978,2.725e-05,3,3
8227,32979,2.725e-05,3,3
8228,32980,2.725e-05,3,3
8229,33024,2.725e-05,3,3
8230,33025,2.725e-05,3,3
8231,33026,2.725e-05,3,3
8232,33027,2.725e-05,3,3
8233,33028,2.725e-05,3,3
8234,33029,2.725e-05,3,3
8235,33030,2.725e-05,3,3
8236,33031,2.725e-05,3,3
8237,33165,2.725e-05,3,3
8238,33166,2.725e-05,3,3
8239,33167,2.725e-05,3,3
8240,33168,2.725e-05,3,3
8241,33188,2.725e-05,3,3
8242,33189,2.725e-05,3,3
8243,33190,2.725e-05,3,3
8244,33191,2.725e-05,3,3
8245,33218,2.725e-05,3,3
8246,33219,2.725e-05,3,3
8247,33220,2.725e-05,3,3
8248,33221,2.725e-05,3,3
8249,33230,2.725e-05,3,3
8250,33231,2.725e-05,3,3
8251,33232,2.725e-05,3,3
8252,33233,2.725e-05,3,3
8253,33238,2.725e-05,3,3
8254,33239,2.725e-05,3,3
8255,33240,2.725e-05,3,3
8256,33241,2.725e-05,3,3
8257,33406,2.725e-05,3,3
8258,33407,2.725e-05,3,3
8259,33408,2.725e-05,3,3
8260,33409,2.725e-05,3,3
8261,33410,2.725e-05,3,3
8262,33411,2.725e-05,3,3
8263,33412,2.725e-05,3,3
8264,33413,2.725e-05,3,3
8265,33422,2.725e-05,3,3
8266,33423,2.725e-05,3,3
8267,33424,2.725e-05,3,3
8268,33425,2.725e-05,3,3
8269,33435,2.725e-05,3,3
8270,33436,2.725e-05,3,3
8271,33437,2.725e-05,3,3
8272,33438,2.725e-05,3,3
8273,33771,2.725e-05,3,3
8274,33772,2.725e-05,3,3
8275,33773,2.725e-05,3,3
8276,33774,2.725e-05,3,3
8277,33891,2.725e-05,3,3
8278,33892,2.725e-05,3,3
8279,33893,2.725e-05,3,3
8280,33894,2.725e-05,3,3
8281,33997,2.725e-05,3,3
8282,33998,2.725e-05,3,3
8283,33999,2.725e-05,3,3
8284,34000,2.725e-05,3,3
8285,34009,2.725e-05,3,3
8286,34010,2.725e-05,3,3
8287,34011,2.725e-05,3,3
8288,34012,2.725e-05,3,3
8289,34032,2.725e-05,3,3
8290,34033,2.725e-05,3,3
8291,34034,2.725e-05,3,3
8292,34035,2.725e-05,3,3
8293,34054,2.725e-05,3,3
8294,34055,2.725e-05,3,3
8295,34056,2.725e-05,3,3
8296,34057,2.725e-05,3,3
8297,34089,2.725e-05,3,3
8298,34090,2.725e-05,3,3
8299,34091,2.725e-05,3,3
8300,34092,2.725e-05,3,3
8301,34137,2.725e-05,3,3
8302,34138,2.725e-05,3,3
8303,34139,2.725e-05,3,3
8304,34140,2.725e-05,3,3
8305,34141,2.725e-05,3,3
8306,34142,2.725e-05,3,3
8307,34143,2.725e-05,3,3
8308,34144,2.725e-05,3,3
8309,34344,2.725e-05,3,3
8310,34345,2.725e-05,3,3
8311,34346,2.725e-05,3,3
8312,34347,2.725e-05,3,3
8313,34372,2.725e-05,3,3
8314,34373,2.725e-05,3,3
8315,34374,2.725e-05,3,3
8316,34375,2.725e-05,3,3
8317,34468,2.725e-05,3,3
8318,34469,2.725e-05,3,3
8319,34470,2.725e-05,3,3
8320,34471,2.725e-05,3,3
8321,34472,2.725e-05,3,3
8322,34473,2.725e-05,3,3
8323,34474,2.725e-05,3,3
8324,34475,2.725e-05,3,3
8325,34545,2.725e-05,3,3
8326,34546,2.725e-05,3,3
8327,34547,2.725e-05,3,3
8328,34548,2.725e-05,3,3
8329,34799,2.725e-05,3,3
8330,34800,2.725e-05,3,3
8331,34801,2.725e-05,3,3
8332,34802,2.725e-05,3,3
8333,34858,2.725e-05,3,3
8334,34859,2.725e-05,3,3
8335,34860,2.725e-05,3,3
8336,34861,2.725e-05,3,3
8337,34864,2.725e-05,3,3
8338,34865,2.725e-05,3,3
8339,34866,2.725e-05,3,3
8340,34867,2.725e-05,3,3
8341,34871,2.725e-05,3,3
8342,34872,2.725e-05,3,3
8343,34873,2.725e-05,3,3
8344,34874,2.725e-05,3,3
8345,34878,2.725e-05,3,3
8346,34879,2.725e-05,3,3
8347,34880,2.725e-05,3,3
8348,34881,2.725e-05,3,3
8349,34951,2.725e-05,3,3
8350,34952,2.725e-05,3,3
8351,34953,2.725e-05,3,3
8352,34954,2.725e-05,3,3
8353,34962,2.725e-05,3,3
8354,34963,2.725e-05,3,3
8355,34964,2.725e-05,3,3
8356,34965,2.725e-05,3,3
8357,35048,2.725e-05,3,3
8358,35049,2.725e-05,3,3
8359,35050,2.725e-05,3,3
8360,35051,2.725e-05,3,3
8361,35107,2.725e-05,3,3
8362,35108,2.725e-05,3,3
8363,35109,2.725e-05,3,3
8364,35110,2.725e-05,3,3
8365,35200,2.725e-05,3,3
8366,35201,2.725e-05,3,3
8367,35202,2.725e-05,3,3
8368,35203,2.725e-05,3,3
8369,35204,2.725e-05,3,3
8370,35205,2.725e-05,3,3
8371,35206,2.725e-05,3,3
8372,35207,2.725e-05,3,3
8373,35257,2.725e-05,3,3
8374,35258,2.725e-05,3,3
8375,35259,2.725e-05,3,3
8376,35260,2.725e-05,3,3
8377,35355,2.725e-05,3,3
8378,35356,2.725e-05,3,3
8379,35357,2.725e-05,3,3
8380,35358,2.725e-05,3,3
8381,35519,2.725e-05,3,3
8382,35520,2.725e-05,3,3
8383,35521,2.725e-05,3,3
8384,35522,2.725e-05,3,3
8385,35574,2.725e-05,3,3
8386,35575,2.725e-05,3,3
8387,35576,2.725e-05,3,3
8388,35577,2.725e-05,3,3
8389,35617,2.725e-05,3,3
8390,35618,2.725e-05,3,3
8391,35619,2.725e-05,3,3
8392,35620,2.725e-05,3,3
8393,35837,2.725e-05,3,3
8394,35838,2.725e-05,3,3
8395,35839,2.725e-05,3,3
8396,35840,2.725e-05,3,3
8397,35866,2.725e-05,3,3
8398,35867,2.725e-05,3,3
8399,35868,2.725e-05,3,3
8400,35869,2.725e-05,3,3
8401,35875,2.725e-05,3,3
8402,35876,2.725e-05,3,3
8403,35877,2.725e-05,3,3
8404,35878,2.725e-05,3,3
8405,35959,2.725e-05,3,3
8406,35960,2.725e-05,3,3
8407,35961,2.725e-05,3,3
8408,35962,2.725e-05,3,3
8409,36127,2.725e-05,3,3
8410,36128,2.725e-05,3,3
8411,36129,2.725e-05,3,3
8412,36130,2.725e-05,3,3
8413,36181,2.725e-05,3,3
8414,36182,2.725e-05,3,3
8415,36183,2.725e-05,3,3
8416,36184,2.725e-05,3,3
8417,36201,2.725e-05,3,3
8418,36202,2.725e-05,3,3
8419,36203,2.725e-05,3,3
8420,36204,2.725e-05,3,3
8421,36306,2.725e-05,3,3
8422,36307,2.725e-05,3,3
8423,36308,2.725e-05,3,3
8424,36309,2.725e-05,3,3
8425,36548,2.725e-05,3,3
8426,36549,2.725e-05,3,3
8427,36550,2.725e-05,3,3
8428,36551,2.725e-05,3,3
8429,7969,2.725e-05,13,13
8430,20472,2.725e-05,6,6
8431,17149,2.724e-05,12,12
8432,11229,2.724e-05,10,10
8433,6358,2.724e-05,15,15
8434,6685,2.724e-05,8,8
8435,7291,2.724e-05,16,16
8436,1906,2.723e-05,14,14
8437,4897,2.722e-05,15,15
8438,25764,2.722e-05,5,5
8439,31730,2.722e-05,3,3
8440,32361,2.722e-05,3,3
8441,26034,2.722e-05,11,11
8442,23534,2.721e-05,6,6
8443,5328,2.721e-05,12,12
8444,4824,2.720e-05,15,15
8445,1845,2.720e-05,17,17
8446,34909,2.720e-05,6,6
8447,21253,2.720e-05,10,10
8448,4390,2.720e-05,12,12
8449,5416,2.720e-05,15,15
8450,12973,2.720e-05,15,15
8451,10200,2.719e-05,15,15
8452,22599,2.719e-05,16,16
8453,13736,2.719e-05,16,16
8454,9616,2.718e-05,14,14
8455,2685,2.718e-05,13,13
8456,7309,2.716e-05,6,6
8457,27114,2.716e-05,4,4
8458,27115,2.716e-05,4,4
8459,27116,2.716e-05,4,4
8460,27117,2.716e-05,4,4
8461,1932,2.715e-05,16,16
8462,6908,2.715e-05,9,9
8463,11531,2.715e-05,14,14
8464,17642,2.714e-05,8,8
8465,2435,2.714e-05,13,13
8466,35058,2.714e-05,5,5
8467,35059,2.714e-05,5,5
8468,35060,2.714e-05,5,5
8469,23818,2.714e-05,5,5
8470,26502,2.714e-05,14,14
8471,23369,2.714e-05,15,15
8472,35978,2.713e-05,3,3
8473,35979,2.713e-05,3,3
8474,35980,2.713e-05,3,3
8475,6656,2.713e-05,10,10
8476,35281,2.713e-05,7,7
8477,7474,2.711e-05,6,6
8478,10603,2.711e-05,12,12
8479,13113,2.711e-05,10,10
8480,21918,2.711e-05,4,4
8481,14919,2.711e-05,14,14
8482,22544,2.710e-05,7,7
8483,35308,2.710e-05,7,7
8484,11704,2.710e-05,15,15
8485,11239,2.710e-05,10,10
8486,6861,2.710e-05,16,16
8487,10827,2.709e-05,12,12
8488,9953,2.709e-05,6,6
8489,1299,2.707e-05,13,13
8490,7357,2.707e-05,15,15
8491,2065,2.707e-05,14,14
8492,29504,2.706e-05,4,4
8493,14871,2.706e-05,14,14
8494,20227,2.706e-05,5,5
8495,20382,2.706e-05,5,5
8496,10019,2.705e-05,16,16
8497,5822,2.705e-05,10,10
8498,22687,2.705e-05,4,4
8499,11625,2.704e-05,10,10
8500,8314,2.704e-05,11,11
8501,15535,2.704e-05,12,12
8502,35738,2.703e-05,4,4
8503,14147,2.702e-05,14,14
8504,5178,2.701e-05,13,13
8505,22504,2.699e-05,4,4
8506,22505,2.699e-05,4,4
8507,22506,2.699e-05,4,4
8508,10193,2.699e-05,14,14
8509,12781,2.699e-05,11,11
8510,21637,2.699e-05,3,3
8511,34403,2.698e-05,4,4
8512,34404,2.698e-05,4,4
8513,34405,2.698e-05,4,4
8514,17256,2.698e-05,13,13
8515,11276,2.697e-05,16,16
8516,17005,2.697e-05,11,11
8517,19453,2.696e-05,3,3
8518,34104,2.696e-05,5,5
8519,31515,2.696e-05,3,3
8520,31443,2.695e-05,4,4
8521,27140,2.695e-05,9,9
8522,17187,2.694e-05,12,12
8523,6003,2.694e-05,8,8
8524,19241,2.694e-05,7,7
8525,25493,2.694e-05,6,6
8526,7132,2.691e-05,16,16
8527,24808,2.690e-05,2,2
8528,24809,2.690e-05,2,2
8529,29574,2.690e-05,2,2
8530,29575,2.690e-05,2,2
8531,34784,2.690e-05,2,2
8532,34785,2.690e-05,2,2
8533,2178,2.690e-05,12,12
8534,4819,2.690e-05,16,16
8535,2814,2.689e-05,12,12
8536,12465,2.689e-05,9,9
8537,3721,2.688e-05,8,8
8538,14049,2.687e-05,9,9
