Ranking,UserID,PageValue,OutDegree,InDegree
2985,4135,9.807e-05,0,3
2986,1564,9.806e-05,1,3
2987,3764,9.804e-05,4,5
2988,1746,9.801e-05,10,6
2989,914,9.799e-05,0,3
2990,2384,9.797e-05,0,7
2991,2546,9.795e-05,10,6
2992,5257,9.794e-05,0,3
2993,7185,9.793e-05,0,7
2994,4122,9.792e-05,10,5
2995,1514,9.790e-05,0,5
2996,5873,9.789e-05,10,7
2997,3665,9.789e-05,10,6
2998,1987,9.787e-05,10,3
2999,1601,9.785e-05,10,3
3000,7485,9.784e-05,10,4
3001,6939,9.783e-05,1,4
3002,2995,9.783e-05,10,5
3003,9547,9.781e-05,10,8
3004,4536,9.780e-05,10,6
3005,5616,9.779e-05,9,4
3006,5184,9.777e-05,10,6
3007,2067,9.775e-05,9,5
3008,2666,9.774e-05,0,3
3009,4305,9.773e-05,0,5
3010,306,9.771e-05,1,3
3011,3984,9.770e-05,0,5
3012,894,9.769e-05,1,5
3013,4863,9.765e-05,1,6
3014,3106,9.757e-05,10,4
3015,6627,9.756e-05,0,5
3016,9615,9.756e-05,0,3
3017,3557,9.752e-05,1,3
3018,1631,9.752e-05,1,4
3019,5233,9.750e-05,10,5
3020,688,9.749e-05,10,4
3021,7058,9.747e-05,0,6
3022,524,9.745e-05,10,2
3023,5283,9.745e-05,0,5
3024,953,9.743e-05,0,5
3025,3531,9.743e-05,10,6
3026,5857,9.741e-05,0,6
3027,4960,9.741e-05,10,4
3028,3875,9.738e-05,9,5
3029,2512,9.736e-05,0,5
3030,4825,9.735e-05,0,6
3031,3919,9.735e-05,10,3
3032,1166,9.735e-05,9,7
3033,8596,9.733e-05,0,4
3034,6531,9.731e-05,0,5
3035,4239,9.731e-05,9,4
3036,9490,9.731e-05,10,3
3037,6154,9.730e-05,10,7
3038,5807,9.728e-05,10,4
3039,1560,9.724e-05,0,5
3040,5073,9.723e-05,0,6
3041,6096,9.723e-05,0,5
3042,2969,9.720e-05,0,4
3043,6890,9.719e-05,9,6
3044,612,9.717e-05,0,3
3045,17,9.717e-05,10,5
3046,7397,9.717e-05,0,5
3047,3630,9.716e-05,10,5
3048,6878,9.715e-05,0,5
3049,5769,9.714e-05,10,5
3050,3419,9.713e-05,0,6
3051,4335,9.709e-05,1,6
3052,1458,9.707e-05,10,5
3053,1470,9.705e-05,0,5
3054,2298,9.705e-05,1,5
3055,6186,9.702e-05,0,4
3056,5710,9.701e-05,1,6
3057,5330,9.699e-05,9,6
3058,6261,9.698e-05,0,6
3059,9960,9.697e-05,10,4
3060,7822,9.697e-05,0,5
3061,8679,9.696e-05,0,6
3062,5432,9.696e-05,10,6
3063,6255,9.696e-05,10,6
3064,3598,9.694e-05,0,6
3065,4488,9.693e-05,10,5
3066,3175,9.690e-05,0,4
3067,3754,9.689e-05,0,5
3068,4779,9.689e-05,10,5
3069,4024,9.689e-05,9,5
3070,1522,9.687e-05,10,3
3071,6125,9.686e-05,5,4
3072,9322,9.683e-05,10,4
3073,1266,9.683e-05,0,5
3074,413,9.681e-05,9,5
3075,723,9.680e-05,10,4
3076,5499,9.679e-05,10,5
3077,1212,9.677e-05,1,3
3078,5267,9.674e-05,0,6
3079,337,9.672e-05,0,4
3080,5123,9.672e-05,9,5
3081,5048,9.671e-05,9,4
3082,550,9.671e-05,10,6
3083,254,9.670e-05,10,5
3084,76,9.669e-05,10,5
3085,22,9.664e-05,0,6
3086,528,9.663e-05,6,2
3087,4997,9.663e-05,0,5
3088,41,9.663e-05,0,5
3089,2132,9.663e-05,0,6
3090,4180,9.662e-05,0,5
3091,6451,9.661e-05,10,6
3092,5015,9.660e-05,10,6
3093,3926,9.659e-05,10,4
3094,6469,9.659e-05,10,5
3095,2938,9.657e-05,0,5
3096,2644,9.656e-05,0,6
3097,5487,9.655e-05,1,7
3098,1209,9.654e-05,0,2
3099,956,9.652e-05,10,3
3100,6246,9.652e-05,0,1
3101,1752,9.651e-05,10,5
3102,898,9.649e-05,1,3
3103,5341,9.648e-05,10,6
3104,7283,9.647e-05,5,5
3105,4513,9.647e-05,5,6
3106,3113,9.647e-05,0,7
3107,4524,9.646e-05,10,6
3108,809,9.646e-05,0,5
3109,5982,9.644e-05,0,2
3110,6577,9.644e-05,10,6
3111,691,9.643e-05,10,4
3112,2141,9.643e-05,0,6
3113,5643,9.642e-05,0,4
3114,6746,9.642e-05,0,6
3115,3911,9.639e-05,0,6
3116,7023,9.637e-05,10,7
3117,1847,9.636e-05,10,5
3118,317,9.635e-05,10,5
3119,6087,9.635e-05,10,6
3120,3714,9.634e-05,10,5
3121,4814,9.634e-05,0,3
3122,5789,9.634e-05,10,4
3123,7999,9.634e-05,10,6
3124,2340,9.633e-05,10,6
3125,1449,9.633e-05,0,5
3126,5386,9.632e-05,10,5
3127,3809,9.632e-05,0,7
3128,3650,9.631e-05,10,5
3129,268,9.629e-05,9,4
3130,482,9.628e-05,0,4
3131,1381,9.628e-05,10,1
3132,1383,9.628e-05,0,1
3133,2473,9.627e-05,0,4
3134,2585,9.625e-05,0,5
3135,6408,9.625e-05,0,4
3136,936,9.624e-05,1,1
3137,5806,9.624e-05,9,4
3138,6656,9.622e-05,10,4
3139,6281,9.622e-05,0,3
3140,1800,9.621e-05,0,5
3141,5687,9.620e-05,0,5
3142,1377,9.618e-05,9,5
3143,6380,9.617e-05,0,6
3144,3317,9.616e-05,8,2
3145,3412,9.612e-05,0,6
3146,1658,9.612e-05,10,6
3147,1268,9.611e-05,0,6
3148,4678,9.609e-05,0,3
3149,5947,9.609e-05,10,5
3150,8868,9.608e-05,10,5
3151,9454,9.604e-05,0,3
3152,4595,9.604e-05,0,5
3153,3033,9.601e-05,0,4
3154,1477,9.601e-05,0,5
3155,1389,9.600e-05,3,2
3156,4959,9.600e-05,10,5
3157,5223,9.597e-05,10,6
3158,475,9.596e-05,9,4
3159,8040,9.596e-05,0,5
3160,6932,9.593e-05,0,5
3161,9702,9.590e-05,10,7
3162,4318,9.589e-05,9,4
3163,603,9.588e-05,10,4
3164,3382,9.586e-05,10,6
3165,8978,9.586e-05,10,3
3166,2165,9.586e-05,10,6
3167,864,9.584e-05,10,6
3168,658,9.583e-05,0,7
3169,3992,9.581e-05,0,4
3170,5081,9.576e-05,10,6
3171,5526,9.576e-05,0,3
3172,1656,9.575e-05,10,6
3173,5928,9.571e-05,10,4
3174,4197,9.570e-05,9,2
3175,8687,9.567e-05,0,3
3176,3904,9.566e-05,0,4
3177,3096,9.565e-05,0,4
3178,3227,9.564e-05,0,2
3179,460,9.561e-05,0,2
3180,6011,9.560e-05,0,5
3181,6683,9.558e-05,1,5
3182,829,9.557e-05,9,4
3183,3315,9.555e-05,10,3
3184,2541,9.554e-05,10,5
3185,1275,9.553e-05,0,5
3186,3151,9.553e-05,0,5
3187,2571,9.550e-05,0,4
3188,480,9.549e-05,10,4
3189,919,9.546e-05,0,6
3190,291,9.545e-05,0,4
3191,1167,9.544e-05,3,5
3192,2131,9.541e-05,10,5
3193,2248,9.538e-05,0,5
3194,484,9.538e-05,10,2
3195,3606,9.536e-05,10,3
3196,6491,9.535e-05,0,3
3197,426,9.528e-05,9,3
3198,7086,9.528e-05,0,5
3199,4706,9.524e-05,0,6
3200,3074,9.524e-05,0,3
3201,2709,9.521e-05,10,6
3202,2100,9.521e-05,1,2
3203,6791,9.519e-05,0,6
3204,3954,9.518e-05,0,4
3205,316,9.517e-05,10,5
3206,5260,9.517e-05,0,6
3207,741,9.516e-05,0,5
3208,5584,9.516e-05,0,5
3209,401,9.515e-05,0,5
3210,1159,9.511e-05,10,4
3211,1896,9.510e-05,0,4
3212,532,9.509e-05,0,4
3213,4321,9.509e-05,0,4
3214,6474,9.508e-05,10,3
3215,1486,9.506e-05,0,5
3216,5302,9.505e-05,10,6
3217,7536,9.505e-05,0,5
3218,5520,9.503e-05,10,5
3219,6388,9.501e-05,10,6
3220,2410,9.498e-05,10,4
3221,3734,9.498e-05,10,5
3222,5424,9.497e-05,10,5
3223,3916,9.496e-05,9,5
3224,3934,9.495e-05,10,5
3225,4140,9.491e-05,10,4
3226,4492,9.490e-05,10,4
3227,1083,9.487e-05,0,4
3228,3559,9.486e-05,0,2
3229,783,9.484e-05,0,2
3230,6391,9.482e-05,0,4
3231,4732,9.481e-05,0,4
3232,3071,9.479e-05,0,5
3233,4121,9.478e-05,9,5
3234,3613,9.473e-05,0,6
3235,6647,9.473e-05,9,5
3236,3063,9.471e-05,2,6
3237,4502,9.465e-05,0,3
3238,3718,9.465e-05,0,2
3239,5809,9.463e-05,0,5
3240,7882,9.462e-05,0,5
3241,4049,9.461e-05,10,5
3242,1473,9.458e-05,0,5
3243,4008,9.457e-05,0,3
3244,2072,9.457e-05,0,3
3245,3386,9.456e-05,10,4
3246,4223,9.451e-05,10,5
3247,5772,9.451e-05,9,4
3248,2175,9.450e-05,2,4
3249,143,9.449e-05,0,5
3250,4006,9.449e-05,10,6
3251,6916,9.449e-05,0,5
3252,6018,9.449e-05,0,4
3253,1013,9.449e-05,0,3
3254,3755,9.448e-05,0,5
3255,8334,9.447e-05,0,5
3256,6842,9.446e-05,10,5
3257,5659,9.444e-05,0,6
3258,6557,9.444e-05,1,4
3259,7570,9.444e-05,0,5
3260,5425,9.442e-05,10,3
3261,3072,9.441e-05,0,4
3262,3571,9.439e-05,1,5
3263,1839,9.438e-05,10,5
3264,3118,9.437e-05,0,6
3265,1415,9.436e-05,10,3
3266,3130,9.436e-05,10,5
3267,438,9.435e-05,10,4
3268,449,9.434e-05,0,2
3269,3022,9.433e-05,9,3
3270,7624,9.432e-05,9,3
3271,2954,9.431e-05,0,5
3272,324,9.429e-05,0,3
3273,2289,9.428e-05,3,4
3274,7779,9.427e-05,0,6
3275,3485,9.427e-05,10,4
3276,1313,9.424e-05,3,3
3277,5811,9.423e-05,10,5
3278,1644,9.422e-05,0,3
3279,4085,9.422e-05,10,6
3280,5309,9.419e-05,0,5
3281,7370,9.418e-05,0,5
3282,8776,9.416e-05,0,3
3283,8564,9.415e-05,10,6
3284,4053,9.413e-05,0,4
3285,1130,9.412e-05,10,6
3286,2877,9.410e-05,10,4
3287,1433,9.410e-05,10,5
3288,926,9.409e-05,0,5
3289,483,9.409e-05,10,4
3290,3482,9.408e-05,0,6
3291,2174,9.407e-05,0,3
3292,1250,9.407e-05,0,2
3293,3007,9.406e-05,0,5
3294,4235,9.405e-05,0,3
3295,9189,9.402e-05,0,7
3296,2391,9.402e-05,0,5
3297,5135,9.401e-05,10,5
3298,1924,9.400e-05,0,2
3299,3774,9.399e-05,0,5
3300,7345,9.397e-05,0,5
3301,1914,9.396e-05,0,5
3302,1521,9.396e-05,0,4
3303,1853,9.395e-05,0,4
3304,6565,9.395e-05,0,6
3305,5091,9.391e-05,6,4
3306,2755,9.388e-05,9,4
3307,2421,9.388e-05,10,5
3308,3073,9.386e-05,0,3
3309,6263,9.386e-05,1,4
3310,7003,9.386e-05,0,3
3311,5310,9.386e-05,10,4
3312,3910,9.383e-05,10,4
3313,7206,9.382e-05,10,5
3314,8277,9.381e-05,2,3
3315,3921,9.381e-05,0,4
3316,1450,9.381e-05,10,5
3317,5572,9.379e-05,0,6
3318,1857,9.377e-05,0,4
3319,3603,9.377e-05,9,3
3320,7331,9.376e-05,0,7
3321,1311,9.376e-05,10,4
3322,4494,9.376e-05,10,4
3323,2793,9.376e-05,10,3
3324,27,9.373e-05,0,5
3325,7160,9.371e-05,3,4
3326,1257,9.371e-05,0,4
3327,257,9.369e-05,0,5
3328,4201,9.369e-05,10,7
3329,1215,9.367e-05,0,2
3330,6808,9.366e-05,0,5
3331,1984,9.364e-05,9,5
3332,5173,9.364e-05,10,4
3333,4628,9.361e-05,9,6
3334,10,9.360e-05,10,4
3335,4219,9.359e-05,0,6
3336,2511,9.358e-05,0,6
3337,10022,9.357e-05,10,5
3338,4042,9.355e-05,0,5
3339,7157,9.352e-05,0,6
3340,2026,9.352e-05,10,5
3341,4322,9.351e-05,8,4
3342,2639,9.348e-05,9,6
3343,435,9.348e-05,0,3
3344,5289,9.344e-05,0,5
3345,229,9.341e-05,9,5
3346,2692,9.341e-05,10,5
3347,4056,9.340e-05,0,3
3348,4602,9.340e-05,0,5
3349,2344,9.336e-05,0,5
3350,193,9.336e-05,1,5
3351,351,9.334e-05,1,4
3352,7422,9.332e-05,0,6
3353,333,9.332e-05,1,4
3354,8015,9.332e-05,0,6
3355,10111,9.331e-05,10,7
3356,6511,9.331e-05,0,3
3357,588,9.330e-05,0,5
3358,364,9.330e-05,0,4
3359,1110,9.328e-05,10,4
3360,3792,9.327e-05,0,2
3361,6221,9.326e-05,10,5
3362,2173,9.324e-05,0,4
3363,5030,9.324e-05,0,3
3364,683,9.323e-05,10,4
3365,5019,9.322e-05,0,4
3366,3003,9.320e-05,0,2
3367,3593,9.319e-05,0,3
3368,3037,9.317e-05,0,5
3369,5619,9.316e-05,0,2
3370,1485,9.315e-05,0,4
3371,1500,9.314e-05,10,5
3372,4047,9.311e-05,0,5
3373,774,9.311e-05,9,6
3374,4255,9.310e-05,0,5
3375,5172,9.309e-05,10,5
3376,775,9.304e-05,0,2
3377,506,9.304e-05,10,4
3378,3117,9.303e-05,0,5
3379,4918,9.302e-05,0,4
3380,522,9.301e-05,0,2
3381,4271,9.301e-05,0,4
3382,6302,9.299e-05,0,5
3383,55,9.297e-05,0,4
3384,9006,9.296e-05,0,7
3385,1274,9.296e-05,10,4
3386,1112,9.295e-05,10,4
3387,1296,9.294e-05,0,4
3388,4753,9.290e-05,4,6
3389,1399,9.290e-05,0,5
3390,9357,9.290e-05,0,5
3391,3208,9.289e-05,10,4
3392,1357,9.288e-05,10,3
3393,7884,9.287e-05,9,3
3394,1242,9.284e-05,10,3
3395,8348,9.283e-05,7,6
3396,4359,9.283e-05,0,4
3397,7239,9.281e-05,0,5
3398,6208,9.279e-05,10,5
3399,3987,9.278e-05,10,6
3400,4621,9.276e-05,0,6
3401,6214,9.275e-05,0,5
3402,4727,9.272e-05,10,5
3403,6230,9.271e-05,9,4
3404,7821,9.271e-05,0,6
3405,609,9.271e-05,0,2
3406,1136,9.269e-05,0,5
3407,3249,9.269e-05,1,5
3408,2235,9.268e-05,0,3
3409,8489,9.268e-05,10,5
3410,6771,9.266e-05,10,4
3411,1267,9.265e-05,0,6
3412,3837,9.261e-05,10,6
3413,8076,9.258e-05,10,5
3414,3390,9.258e-05,0,4
3415,2900,9.257e-05,1,5
3416,1961,9.256e-05,0,4
3417,6356,9.256e-05,10,5
3418,2977,9.255e-05,10,4
3419,3298,9.254e-05,2,6
3420,7606,9.252e-05,7,6
3421,5797,9.252e-05,0,2
3422,2600,9.250e-05,10,5
3423,2941,9.250e-05,0,4
3424,3387,9.248e-05,10,3
3425,73,9.248e-05,10,5
3426,3218,9.247e-05,0,5
3427,5878,9.245e-05,0,4
3428,9166,9.243e-05,9,2
3429,8417,9.243e-05,0,3
3430,3088,9.240e-05,10,5
3431,389,9.239e-05,0,4
3432,4875,9.238e-05,10,6
3433,2510,9.235e-05,10,5
3434,5427,9.233e-05,1,5
3435,9247,9.229e-05,0,5
3436,8743,9.227e-05,10,6
3437,5116,9.222e-05,5,5
3438,8717,9.221e-05,10,2
3439,4800,9.219e-05,9,4
3440,1870,9.218e-05,0,5
3441,1516,9.216e-05,9,5
3442,203,9.213e-05,0,5
3443,5946,9.208e-05,10,4
3444,4903,9.206e-05,10,4
3445,4361,9.205e-05,0,4
3446,1019,9.202e-05,10,3
3447,4802,9.201e-05,0,5
3448,6417,9.201e-05,0,6
3449,2679,9.200e-05,0,3
3450,3805,9.199e-05,5,3
3451,8744,9.197e-05,10,4
3452,785,9.195e-05,0,3
3453,5922,9.195e-05,9,4
3454,10159,9.193e-05,10,6
3455,1976,9.192e-05,0,4
3456,6508,9.186e-05,3,7
3457,5553,9.184e-05,10,4
3458,8092,9.183e-05,0,5
3459,4583,9.183e-05,10,5
3460,2856,9.183e-05,10,4
3461,9884,9.182e-05,10,7
3462,4576,9.177e-05,10,1
3463,4743,9.175e-05,0,4
3464,3012,9.175e-05,0,4
3465,7405,9.173e-05,10,3
3466,4821,9.173e-05,0,5
3467,101,9.172e-05,8,5
3468,2292,9.172e-05,9,4
3469,279,9.172e-05,0,3
3470,7034,9.171e-05,0,5
3471,9750,9.170e-05,0,3
3472,1220,9.170e-05,0,1
3473,2629,9.167e-05,0,4
3474,827,9.167e-05,10,4
3475,5363,9.167e-05,0,4
3476,9282,9.164e-05,10,5
3477,3739,9.163e-05,0,4
3478,1840,9.163e-05,9,3
3479,4362,9.161e-05,10,5
3480,3697,9.159e-05,10,6
3481,5894,9.158e-05,10,5
3482,2078,9.158e-05,10,5
3483,5271,9.158e-05,0,5
3484,3710,9.158e-05,10,3
3485,5217,9.157e-05,1,5
3486,7349,9.154e-05,10,6
3487,5779,9.151e-05,9,5
3488,5904,9.149e-05,0,6
3489,9803,9.146e-05,9,2
3490,849,9.145e-05,10,4
3491,6260,9.143e-05,0,5
3492,2427,9.140e-05,0,3
3493,4757,9.140e-05,0,4
3494,2539,9.137e-05,0,4
3495,4838,9.136e-05,10,3
3496,1177,9.136e-05,10,4
3497,2883,9.136e-05,10,4
3498,6349,9.135e-05,0,1
3499,8588,9.133e-05,0,6
3500,6223,9.131e-05,0,4
3501,6030,9.127e-05,0,2
3502,7476,9.127e-05,1,5
3503,6168,9.127e-05,10,5
3504,2579,9.126e-05,10,4
3505,8536,9.126e-05,10,3
3506,5282,9.126e-05,10,5
3507,8603,9.125e-05,0,2
3508,4989,9.122e-05,1,3
3509,5279,9.122e-05,0,4
3510,1758,9.121e-05,10,5
3511,6466,9.120e-05,1,4
3512,3185,9.119e-05,0,5
3513,6880,9.118e-05,0,6
3514,3737,9.117e-05,0,5
3515,8318,9.117e-05,0,5
3516,2029,9.116e-05,1,6
3517,4526,9.115e-05,10,5
3518,1462,9.115e-05,0,4
3519,5232,9.112e-05,9,5
3520,6098,9.108e-05,10,5
3521,9276,9.108e-05,10,5
3522,6950,9.108e-05,9,4
3523,6201,9.106e-05,10,5
3524,2076,9.104e-05,0,4
3525,3633,9.103e-05,0,2
3526,5238,9.103e-05,10,4
3527,5416,9.102e-05,10,5
3528,5225,9.100e-05,10,5
3529,1584,9.094e-05,10,5
3530,1646,9.093e-05,10,4
3531,2797,9.091e-05,10,4
3532,1138,9.091e-05,0,3
3533,2142,9.091e-05,0,5
3534,7554,9.088e-05,10,5
3535,457,9.088e-05,0,2
3536,2492,9.087e-05,10,5
3537,287,9.087e-05,10,3
3538,746,9.087e-05,0,7
3539,6662,9.087e-05,10,3
3540,6196,9.086e-05,0,4
3541,6081,9.085e-05,0,4
3542,2725,9.082e-05,0,5
3543,7994,9.081e-05,1,4
3544,7879,9.078e-05,10,4
3545,7806,9.078e-05,0,5
3546,7010,9.078e-05,10,4
3547,7359,9.078e-05,10,6
3548,9635,9.077e-05,10,6
3549,4866,9.077e-05,9,4
3550,7530,9.076e-05,10,5
3551,7366,9.075e-05,0,6
3552,8313,9.075e-05,0,5
3553,6203,9.074e-05,0,5
3554,5635,9.074e-05,9,4
3555,8228,9.073e-05,9,5
3556,5036,9.073e-05,0,4
3557,4851,9.073e-05,0,1
3558,8576,9.072e-05,0,3
3559,2766,9.070e-05,0,1
3560,2768,9.070e-05,1,1
3561,219,9.068e-05,0,3
3562,1403,9.064e-05,0,3
3563,2983,9.064e-05,2,4
3564,5831,9.063e-05,3,2
3565,1947,9.059e-05,0,4
3566,7275,9.058e-05,0,4
3567,6420,9.054e-05,0,5
3568,386,9.050e-05,10,3
3569,4136,9.048e-05,0,1
3570,7071,9.046e-05,10,5
3571,4606,9.045e-05,9,6
3572,4241,9.044e-05,0,4
3573,3789,9.044e-05,0,3
3574,7543,9.044e-05,0,6
3575,6673,9.042e-05,0,2
3576,2758,9.042e-05,0,1
3577,2759,9.042e-05,0,1
3578,5607,9.041e-05,0,4
3579,7011,9.040e-05,0,6
3580,4329,9.037e-05,10,3
3581,2831,9.037e-05,0,3
3582,1033,9.033e-05,1,2
3583,2069,9.032e-05,0,5
3584,7098,9.032e-05,10,5
3585,6204,9.031e-05,10,6
3586,1897,9.030e-05,0,4
3587,6370,9.029e-05,0,6
3588,5995,9.028e-05,0,4
3589,9136,9.028e-05,0,2
3590,4313,9.028e-05,10,5
3591,1370,9.027e-05,10,1
3592,1371,9.027e-05,0,1
3593,236,9.027e-05,10,5
3594,8655,9.026e-05,0,3
3595,1448,9.026e-05,9,3
3596,7662,9.025e-05,10,4
3597,1213,9.024e-05,0,2
3598,1994,9.024e-05,0,3
3599,9673,9.023e-05,0,4
3600,1916,9.020e-05,0,3
3601,3282,9.020e-05,10,4
3602,847,9.019e-05,10,4
3603,1214,9.018e-05,10,2
3604,1815,9.018e-05,0,3
3605,5270,9.017e-05,9,4
3606,6300,9.017e-05,10,4
3607,3758,9.016e-05,0,4
3608,3748,9.015e-05,10,4
3609,7112,9.015e-05,10,6
3610,5218,9.011e-05,0,4
3611,4986,9.009e-05,0,3
3612,7635,9.009e-05,0,5
3613,4020,9.008e-05,10,5
3614,6726,9.006e-05,0,4
3615,4736,9.005e-05,0,5
3616,5051,9.004e-05,0,4
3617,3459,9.001e-05,0,4
3618,8545,9.000e-05,10,6
3619,7012,8.996e-05,0,5
3620,5739,8.991e-05,0,3
3621,6496,8.989e-05,0,3
3622,442,8.988e-05,2,5
3623,5185,8.988e-05,10,4
3624,7037,8.987e-05,0,4
3625,1034,8.987e-05,1,3
3626,1351,8.985e-05,0,2
3627,3797,8.984e-05,0,5
3628,173,8.979e-05,0,3
3629,4837,8.979e-05,10,3
3630,508,8.977e-05,0,4
3631,3845,8.977e-05,0,4
3632,485,8.974e-05,4,3
3633,1180,8.974e-05,10,2
3634,7860,8.974e-05,0,5
3635,2357,8.973e-05,10,5
3636,7601,8.972e-05,10,4
3637,5543,8.970e-05,0,6
3638,7232,8.970e-05,10,5
3639,5228,8.969e-05,10,4
3640,4370,8.969e-05,0,4
3641,8482,8.967e-05,7,5
3642,2794,8.967e-05,0,4
3643,4697,8.964e-05,0,2
3644,5229,8.963e-05,0,4
3645,2203,8.962e-05,10,2
3646,2042,8.958e-05,0,4
3647,10172,8.958e-05,0,5
3648,3153,8.958e-05,10,4
3649,6053,8.957e-05,10,4
3650,6382,8.957e-05,10,4
3651,2973,8.956e-05,0,4
3652,4246,8.956e-05,5,4
3653,1495,8.956e-05,9,2
3654,6269,8.952e-05,1,3
3655,839,8.950e-05,10,4
3656,8605,8.949e-05,0,4
3657,3549,8.948e-05,0,4
3658,4948,8.948e-05,0,3
3659,7174,8.947e-05,10,5
3660,4015,8.947e-05,0,4
3661,3715,8.946e-05,0,4
3662,6452,8.946e-05,9,4
3663,3350,8.946e-05,1,3
3664,5132,8.944e-05,10,5
3665,2667,8.944e-05,0,3
3666,4429,8.944e-05,0,4
3667,6864,8.942e-05,0,5
3668,969,8.941e-05,0,4
3669,2070,8.941e-05,0,4
3670,2400,8.940e-05,10,5
3671,4792,8.938e-05,1,5
3672,5886,8.938e-05,10,5
3673,8908,8.937e-05,4,6
3674,5932,8.936e-05,10,4
3675,4364,8.935e-05,10,4
3676,1831,8.931e-05,0,3
3677,1775,8.928e-05,10,2
3678,1767,8.927e-05,0,3
3679,7326,8.927e-05,9,5
3680,7257,8.926e-05,0,5
3681,7386,8.926e-05,0,3
3682,2304,8.926e-05,1,3
3683,15,8.925e-05,0,4
3684,400,8.925e-05,0,5
3685,3000,8.925e-05,10,4
3686,78,8.924e-05,3,3
3687,1833,8.921e-05,0,4
3688,4016,8.919e-05,9,5
3689,8401,8.917e-05,10,5
3690,4188,8.917e-05,0,4
3691,1303,8.917e-05,0,4
3692,684,8.916e-05,10,3
3693,842,8.916e-05,10,3
3694,5642,8.915e-05,10,5
3695,2691,8.915e-05,10,3
3696,8942,8.914e-05,0,4
3697,9128,8.913e-05,0,6
3698,5911,8.913e-05,10,3
3699,3950,8.912e-05,0,4
3700,6904,8.910e-05,1,4
3701,8568,8.909e-05,9,5
3702,1891,8.909e-05,0,4
3703,2897,8.908e-05,10,4
3704,7876,8.907e-05,9,4
3705,6265,8.907e-05,10,4
3706,6017,8.905e-05,10,5
3707,7016,8.903e-05,0,4
3708,6358,8.902e-05,0,5
3709,4277,8.901e-05,10,4
3710,5461,8.901e-05,0,3
3711,3810,8.901e-05,10,4
3712,2535,8.901e-05,10,4
3713,7146,8.899e-05,0,4
3714,4461,8.899e-05,1,4
3715,2126,8.895e-05,0,1
3716,5209,8.893e-05,10,6
3717,7255,8.891e-05,10,5
3718,3133,8.891e-05,10,5
3719,3717,8.888e-05,0,1
3720,3645,8.888e-05,10,4
3721,4354,8.886e-05,10,4
3722,391,8.886e-05,1,4
3723,4495,8.883e-05,10,4
3724,166,8.883e-05,10,2
3725,5194,8.883e-05,0,3
3726,2039,8.882e-05,10,3
3727,3847,8.882e-05,0,4
3728,1612,8.881e-05,0,5
3729,6881,8.880e-05,0,5
3730,5134,8.879e-05,0,3
3731,4568,8.874e-05,10,5
3732,535,8.874e-05,10,3
3733,3604,8.873e-05,10,3
3734,7198,8.869e-05,0,1
3735,4829,8.869e-05,10,4
3736,6927,8.867e-05,9,5
3737,4580,8.866e-05,10,4
3738,8097,8.865e-05,10,6
3739,100,8.865e-05,0,4
3740,8035,8.863e-05,3,5
3741,6966,8.862e-05,0,1
3742,6967,8.862e-05,0,1
3743,370,8.862e-05,0,2
3744,6477,8.861e-05,0,5
3745,5871,8.860e-05,10,5
3746,6666,8.859e-05,0,4
3747,8047,8.858e-05,10,5
3748,3640,8.857e-05,0,4
3749,7245,8.855e-05,0,3
3750,5018,8.855e-05,0,5
3751,3407,8.855e-05,0,5
3752,1675,8.855e-05,10,4
3753,8427,8.854e-05,0,3
3754,5412,8.853e-05,1,4
3755,3054,8.853e-05,10,3
3756,3808,8.850e-05,0,5
3757,7854,8.848e-05,0,4
3758,9319,8.846e-05,10,5
3759,2170,8.845e-05,3,5
3760,8263,8.844e-05,1,2
3761,1610,8.843e-05,0,4
3762,3180,8.843e-05,5,3
3763,5181,8.842e-05,10,4
3764,10488,8.842e-05,0,1
3765,4145,8.841e-05,0,3
3766,1376,8.840e-05,0,4
3767,830,8.840e-05,8,4
3768,4537,8.837e-05,0,5
3769,1825,8.837e-05,0,3
3770,6465,8.836e-05,0,2
3771,6749,8.835e-05,0,4
3772,5662,8.834e-05,10,5
3773,6334,8.833e-05,0,4
3774,1106,8.833e-05,0,3
3775,927,8.833e-05,9,4
3776,305,8.833e-05,10,3
3777,4105,8.833e-05,0,4
3778,474,8.828e-05,10,3
3779,3103,8.827e-05,1,4
3780,6386,8.826e-05,10,4
3781,4981,8.825e-05,9,4
3782,1262,8.824e-05,1,5
3783,1052,8.823e-05,9,3
3784,1029,8.822e-05,0,3
3785,10183,8.819e-05,10,5
3786,2696,8.818e-05,0,3
3787,8557,8.818e-05,10,2
3788,4868,8.818e-05,10,4
3789,1264,8.817e-05,0,5
3790,3857,8.815e-05,10,3
3791,3655,8.815e-05,0,3
3792,1427,8.814e-05,0,3
3793,6807,8.813e-05,0,2
3794,866,8.812e-05,10,4
3795,4162,8.811e-05,1,4
3796,6244,8.811e-05,10,5
3797,5450,8.811e-05,10,3
3798,3504,8.809e-05,10,4
3799,1349,8.808e-05,10,2
3800,284,8.807e-05,0,3
3801,9669,8.803e-05,0,3
3802,8738,8.801e-05,0,4
3803,776,8.796e-05,9,1
3804,778,8.796e-05,0,1
3805,780,8.796e-05,0,1
3806,5504,8.794e-05,0,5
3807,4601,8.793e-05,0,4
3808,6285,8.793e-05,10,5
3809,3357,8.792e-05,10,3
3810,1881,8.791e-05,10,2
3811,1544,8.791e-05,1,3
3812,2402,8.791e-05,0,3
